,base_case
C2H5O2 + CH3O2 => CH2O + CH3 + CH3O + O2,-0.0070509746086087535
2 C2H5O2 => 2 CH2O + 2 CH3 + O2,-0.007063389056203571
C2H5O2 + CO => CH2O + CH3 + CO2,-0.007075455303049104
CH2O + CH3 <=> CH3CHO + H,-0.007043678362534086
CH2 + HCO <=> CH3 + CO,-0.007143825434223493
CH2 + O <=> CO + H2,-0.0196297222443898
CH2 + OH <=> CH2O + H,-0.002137230844118636
CH2 + CO2 <=> CH2O + CO,-0.01360381033369342
CH2(S) + O <=> CO + 2 H,-0.014463306185659386
C3H2 + OH <=> C2H2 + HCO,-0.013960649246726414
CH + CH3 <=> C2H3 + H,-0.01320543917876502
C + CH3 <=> C2H2 + H,-0.012758222755360331
CH2(S) + CH4 <=> 2 CH3,-0.012242086105887966
2 C2H2 <=> C2H + C2H3,-0.011950522528945202
C2H2 + C2H6 <=> C2H3 + C2H5,-0.011547787219000875
2 CH3 => C2H4 + H2,-0.01069751403560712
2 CH2 => C2H2 + 2 H,-0.01021077070093436
CH + CH2 <=> C2H2 + H,-0.010384350639915284
C + CH2 <=> C2H + H,-0.010115472705387242
C2H2 + CH <=> C3H2 + H,-0.00906102512005825
C2H3 + C3H6 => C4H6 + CH3,-0.00950829462131634
C2H5 + IC3H7 => C2H4 + C3H8,-0.009318816125814318
CH3 + IC3H7 => C3H6 + CH4,-0.009131902079769338
C2H5 + C4H71-3 => C2H6 + C4H6,-0.008961396412104567
C2H2 + C3H4-A <=> C2H + C3H5-A,-0.008805624822748796
C2H2 + C3H6 <=> C2H3 + C3H5-A,-0.008663947223346498
C2H3 + IC4H7 => C2H2 + IC4H8,-0.008533712045833152
2 C3H3 => C2H2 + C4H4,-0.008415286553557154
2 C4H71-3 <=> C4H6 + C4H8-2,-0.008307297212161847
C4H71-3 + IC4H7 <=> C4H6 + IC4H8,-0.008208861999324546
C2H3 + C4H71-3 <=> C2H4 + C4H6,-0.008119130996907746
C4H5 <=> C2H + C2H4,-0.008037184299874212
C3H3 + CH3 <=> C4H6,-0.007956650258851563
C3H3 <=> C3H2 + H,-0.007881957095386003
IC3H7 <=> NC3H7,-0.007804342896686694
C4H6 + CH3 => C2H4 + C3H5-A,-0.007750656656597945
C2H2 + C2H5 => C4H71-4,-0.007699939826202971
C2H5 + C3H6 <=> C2H4 + NC3H7,-0.007655825004054276
C2H5 + C3H6 <=> C4H8-1 + CH3,-0.00761514570103817
C2H5 + C4H6 => C2H4 + C4H71-3,-0.007577979661704675
C2H4 + IC3H7 <=> C2H5 + C3H6,-0.007544063600911633
C3H6 + IC3H7 <=> C3H6 + NC3H7,-0.007513138855460264
C2H4 + C3H5-S => C4H6 + CH3,-0.007484943084604001
C2H4 + C4H71-3 => 0.15 C2H5 + 0.85 C3H5-A + 0.85 C3H6 + 0.15 C4H6,-0.007459244089201996
C2H4 + C4H71-4 => 0.8 C2H5 + 0.1 C3H5-A + 0.1 C3H5-S + 0.2 C3H6 + 0.8 C4H6,-0.007435820008349405
C3H6 + C4H71-4 => C4H6 + NC3H7,-0.007414458963068041
2 C4H6 <=> C4H5 + C4H71-3,-0.00739499332587089
2 C3H6 <=> C3H5-A + NC3H7,-0.00737724803050543
2 C3H6 <=> C3H5-A + IC3H7,-0.007361070976022423
C2H6 <=> C2H4 + H2,-0.0070228407296700785
C3H6 <=> C3H4-A + H2,-0.007247078055519935
C3H6 <=> C3H4-P + H2,-0.007240808774802886
C3H8 <=> C3H6 + H2,-0.007248991046567651
C4H4 <=> C4H2 + H2,-0.007262236191201455
C2H2 + C2H4 <=> C4H6,-0.007258109989200724
2 C2H4 <=> C4H8-1,-0.007252108588713905
2 C2H2 <=> C4H4,-0.007246499005114367
2 C2H2 <=> C4H2 + H2,-0.007241723199508884
2 C3H6 <=> C2H4 + C4H8-2,-0.007237540904728006
2 C3H2 <=> C2H2 + C4H2,-0.007233719919096623
C2H4 + C4H2 => C6H6,-0.0072302436655959906
C3H3 + H <=> C3H4-A,-0.007552721954140567
C3H3 + H <=> C3H4-P,-0.007866676136531324
C4H5 + H <=> C2H2 + C2H4,-0.007535287985406729
C2H + C2H3 <=> C4H4,-0.00750881411065079
C2H2 + C4H4 <=> C2H + C4H5,-0.007477737664584962
C2H2 + C4H4 <=> C2H3 + C4H3,-0.0074503798097793035
2 C4H4 <=> C4H3 + C4H5,-0.007426672159789143
C3H3 + CH2(S) <=> C4H4 + H,-0.007405614657989328
C3H2 + CH3 <=> C4H4 + H,-0.0073882237635722525
C3H3 + C4H71-3 => C3H6 + C4H4,-0.007370409125893593
C3H3 + IC4H7 => C3H6 + C4H4,-0.007354855544379818
2 C2H2 <=> C4H3 + H,-0.007358730824428122
C3H2 + CH <=> C4H2 + H,-0.007334471440171996
C3H3 + CH <=> C4H2 + 2 H,-0.007321642665964361
C2H2 + C4H2 <=> C2H + C4H3,-0.007310619022089544
C2H + C3H4-P => C4H2 + CH3,-0.007300276323840167
2 C3H4-A => C2H4 + C4H4,-0.0072908817948565624
2 C3H4-P => C2H4 + C4H4,-0.007282333369435728
2 C4H4 => C2H2 + C6H6,-0.0072745510675337275
C4H3 + CH2 <=> C2H + C3H4-P,-0.007267463432516525
C4H2 + O <=> C3H2 + CO,-0.007229933337640311
C4H2 + OH => C3H2 + HCO,-0.0072223475712545745
C4H4 + O => 0.5 C3H4-A + 0.5 C3H4-P + CO,-0.007240245938289753
C4H4 + OH => C3H5-A + CO,-0.007241829353624409
C4H5 + O2 => 0.4 C2H3 + 0.3 C3H4-A + 0.3 C3H4-P + 0.4 CH2O + CO + 0.6 OH,-0.007244586489761335
C4H3 + OH => 0.5 C3H4-A + 0.5 C3H4-P + CO,-0.007239131765704076
CH3CO + H <=> CH3CHO,-0.007227485655688828
C3H4-P + O2 => CH3CO + HCO,-0.007227800369233602
CH3CHO + O2 <=> CH2CHO + HO2,-0.007224889288580058
CH3CHO + H <=> CH3CO + H2,-0.007167168795931403
C2H5CHO (+M) <=> C2H5 + HCO (+M),-0.0072753527556444824
C2H5CHO (+M) <=> CH2CHO + CH3 (+M),-0.007271426712879301
C2H5CHO => C2H5 + CO + H,-0.007265365382032789
C2H5CHO <=> C2H6 + CO,-0.007258624126259318
C2H5CHO + OH => H2O + RALD3,-0.007252644399447042
C2H5CHO + HO2 => H2O2 + RALD3,-0.0072473979495672435
RALD3 => 0.75 C2H3CHO + 0.25 C2H4 + 0.75 H + 0.25 HCO,-0.007242673989849618
O2 + RALD3 => C2H3CHO + HO2,-0.007238403767462043
C2H5CHO + C2H5O => C2H5 + C2H5OH + CO,-0.007234501969271913
C2H5CHO + H => C2H5 + CO + H2,-0.007230871809720433
C2H5CHO + OH => C2H5 + CO + H2O,-0.007228112602325474
C2H5CHO + HO2 => C2H5 + CO + H2O2,-0.0072250476963834865
C2H5CHO + CH3 => C2H5 + CH4 + CO,-0.007222359432581898
CH3OH + H => CH3 + H2O,-0.007374931539348667
C3H6 + O => C2H3CHO + 2 H,-0.00714611084529222
C4H6 + O => C3H6 + CO,-0.007199338243536948
CH2O + O => CO2 + 2 H,-0.009281995345698728
CH3CHO + O => CH3 + CO2 + H,-0.006652971011396021
CH2O + OH => CO2 + H + H2,-0.006543735639009329
CH3CHO + OH => CH3 + CO2 + H2,-0.006545388526474251
C4H8-1 + OH => 0.5 C2H5 + 0.5 CH2O + 0.5 CH3CHO + 0.5 NC3H7,-0.006599201138959935
C4H8-2 + OH => 0.5 C2H5 + 0.5 C2H5CHO + 0.5 CH3 + 0.5 CH3CHO,-0.006657281765528573
C2H2 + HO2 => CH2O + HCO,-0.006635127610003513
C4H6 + HCO => C4H71-3 + CO,-0.006732643328962991
CH2O + HCO <=> CH3 + CO2,-0.0067632373337856416
CH3CHO + HCO => C2H5 + CO2,-0.006809667247294562
C2H3 + CH2O => C2H2 + 0.5 CH2OH + 0.5 CH3O,-0.006845779465541369
CH3O + CO <=> CH3 + CO2,-0.006888616396175893
C2H2 + O2 => CH2O + CO,-0.006853915836364171
C2H4 + O2 => 2 CH2O,-0.006900021917779458
C2H2 + O2 => 2 HCO,-0.00685631116480927
C2H4 + O2 => CH3O + HCO,-0.006705604567986933
C4H6 + O2 => C2H2 + C2H4 + O2,-0.006853993795638855
C3H5-S + O2 <=> C3H4-P + HO2,-0.006887488147809247
C3H5-S + O2 <=> O + RALD3,-0.006909857226059098
C4H71-3 + O2 => C4H6 + HO2,-0.006936860049572784
C4H71-4 + O2 => C4H6 + HO2,-0.006960123252188219
CH2CHO + O2 => CH2O + CO + OH,-0.006961729532595128
IC4H7 + O2 => C3H4-A + CH3 + O2,-0.006969085204279198
CH3 + O + M => CH3O + M,-0.006592276787822958
C2H3 + O => CH2CHO,-0.007404208405056002
NC3H7 + O => C2H5 + CH2O,-0.007253833816759437
C3H5-A + O => C2H3 + CH2O,-0.007205752535203217
C4H71-3 + O => 0.5 C3H5-S + 0.5 C4H6 + 0.5 CH2O + 0.5 OH,-0.007233530926741738
IC4H7 + O => C3H5-T + CH2O,-0.007226743082946686
CH2CHO + O => CH2O + HCO,-0.007210724675528923
C2H + OH => 0.7 C2H2 + 0.3 CH2CO + 0.7 O,-0.007224085243861254
C2H3 + OH => CH3CHO,-0.007477132767459773
IC4H7 + OH => C3H6 + CH2O,-0.0073996124197816555
C4H71-3 + OH => C2H4 + CH3CHO,-0.00739247353179562
C4H71-3 + OH => 0.5 C2H4 + 0.25 C2H6 + 0.5 C3H6 + CO + 0.75 H2,-0.0073741882296274874
C2H3 + HO2 => CH2CHO + OH,-0.007356035731753708
HO2 + IC4H7 => C3H5-T + CH2O + OH,-0.007341421436387799
HCO + HO2 <=> CO + H2O2,-0.007329700799175885
CH3O + OH => CH2O + H2O,-0.007353905925044827
CH3O + HCO <=> 2 CH2O,-0.007323823528166113
CH3O + HCO => CH3OH + CO,-0.007313820045038209
CH2OH + CH3 => CH2O + CH4,-0.007588725754704604
CH2CHO + H => CH3CHO,-0.007941299144539275
CH2CHO + OH => CH2OH + HCO,-0.00772164114262679
CH2CHO <=> CH3CO,-0.0075466569613840346
C2H2 + OH => CH2CHO,-0.005035286600139807
C3H6 + O => C2H5CHO,-0.008048032201693369
C4H8-1 + O2 <=> C2H5CHO + CH2O,-0.008100110660640399
C4H8-2 + O2 <=> 2 CH3CHO,-0.008021282903270786
C4H6 + O2 => C2H5 + CO + HCO,-0.007942429551095026
C2H5CHO + H => C2H5 + CH2O,-0.007874062609220307
C4H6 + OH => 0.4 C2H3 + 0.05 C2H4 + 0.55 C3H5-S + 0.05 CH2CHO + 0.55 CH2O + 0.4 CH3CHO,-0.007794297195331369
C2H3CHO + OH => C2H3 + CO + H2O,-0.007770100452427076
C4H4 + O2 <=> C4H3 + HO2,-0.007708614090332717
C5H5 + H <=> C5H6,-0.007663062112875311
C4H3 + CH3 => C5H6,-0.007621800247418678
C2H2 + C3H4-A <=> C5H6,-0.007583996719528612
C2H2 + C3H4-P <=> C5H6,-0.007549556672671365
C2H4 + C3H3 <=> C5H6 + H,-0.007518135291989238
C5H6 + H => C2H2 + C3H5-A,-0.007489494857304792
C5H6 + OH => C4H6 + HCO,-0.007463261258440875
C5H6 + OH => C2H2 + C2H4 + HCO,-0.007439496708105465
C5H6 + OH => C2H2 + CH2CO + CH3,-0.007417693798353249
C5H6 + O2 => C3H6 + 2 CO,-0.007397962129502841
C5H6 + O2 => C3H5-A + CO + HCO,-0.007379944955667198
C5H6 + O => C4H6 + CO,-0.007363498407159648
C5H6 + O => C3H4-A + CH2CO,-0.0073485521325396715
C5H6 + O => C3H4-P + CH2CO,-0.007334912364097761
C5H5 + HO2 => C4H5 + CO + OH,-0.007322481080085806
C5H5 + HO2 => C2H + C2H4 + CO + OH,-0.007311138352223754
C5H5 + HO2 => C4H4 + HCO + OH,-0.007300807938248379
C5H5 + OH => C2H2 + C2H4 + CO,-0.0072909711812746995
C5H5 + OH => C3H3 + CH2CO + H,-0.007282454295429098
C5H5 + OH => C4H6 + CO,-0.0072746815654730675
C5H5 + O => C4H5 + CO,-0.007267550647602759
C5H5 + O => C3H4-A + HCCO,-0.0072610957784765735
C5H5 + O => C3H4-P + HCCO,-0.007255188000848806
C5H6 + H => C5H5 + H2,-0.007249937678538451
C5H5 + H2 => C5H6 + H,-0.007245021256098961
C5H6 + CH3 => C5H5 + CH4,-0.00724055219975722
C5H5 + CH4 => C5H6 + CH3,-0.007236463777941491
C5H6 + OH => C5H5 + H2O,-0.007232995423675837
C5H5 => C2H2 + C3H3,-0.0072294949060725845
C4H2 + CH3 => C5H5,-0.0072266376431393605
C5H5 + C5H6 => C4H5 + C6H6,-0.007223762261629355
C5H5 + CH3 => C2H3 + C4H5,-0.007221175934244128
C5H5 + CH3 => C2H2 + C4H6,-0.007218802628985596
C5H5 + CH3 => C2H4 + C4H4,-0.007216639855028064
C2H3 + C3H4-A => C5H6 + H,-0.007214678280257095
C2H3 + C3H4-P => C5H6 + H,-0.0072129037198791724
C2H4 + C4H71-3 => C5H6 + CH3 + H2,-0.007211281048024343
C2H4 + IC4H7 => C5H6 + CH4 + H,-0.007209788090216506
C2H4 + IC4H7 => 0.33 C3H4-A + 0.67 C3H5-A + 0.67 C3H6 + 0.33 NC3H7,-0.007208424078672574
C4H5 + C5H5 => C3H4-A + C6H6,-0.007207181098264407
C4H5 + C5H6 => C3H5-A + C6H6,-0.007206046779830058
C2H3 + C5H6 <=> C2H4 + C5H5,-0.007205011651477781
C2H + C4H5 => C6H6,-0.007204070411807005
C2H3 + C4H3 => C6H6,-0.007203224032854456
C2H3 + C4H3 <=> C6H5 + H,-0.007202431656250073
2 C4H5 <=> C2H4 + C6H6,-0.007201720371208977
C2H4 + C5H6 => C6H6 + CH3 + H,-0.007201069792424226
C3H6 + C5H6 => C6H6 + 2 CH3,-0.007200476018684697
C4H8-1 + C5H6 => C2H5 + C6H6 + CH3,-0.007199935210642753
C4H8-2 + C5H6 => C2H5 + C6H6 + CH3,-0.00719943785259732
C4H6 + C5H6 => C2H3 + C6H6 + CH3,-0.007198989375157029
C2H3 + C4H4 => C6H6 + H,-0.007198600036345551
C2H3 + C4H6 => C6H6 + H + H2,-0.007198319267626168
C2H3 + C4H6 => C5H6 + CH3,-0.007197970094525829
C2H + C4H6 => C6H6 + H,-0.0071976486809037345
C3H3 + C3H4-P <=> C6H6 + H,-0.007197380970901244
C2H4 + C4H3 => C6H6 + H,-0.007197120081677657
C3H4-A + C4H5 => C6H6 + CH3,-0.007196862291659752
C3H4-P + C4H5 => C6H6 + CH3,-0.0071966425449775185
C4H2 + C4H5 => C2H + C6H6,-0.007196443669650056
C4H4 + C4H5 => C2H3 + C6H6,-0.007196258358948859
C6H5 + O => C5H5 + CO,-0.007195699650708847
C6H6 + CH3COCH2 <=> C6H5 + CH3COCH3,-0.007195845462936631
2 C5H6 => C10H8 + 2 H2,-0.007195715547150615
C5H5 + C5H6 => C10H8 + H + H2,-0.0071955930452589825
C5H5 + C6H6 => C10H8 + CH3,-0.007195483337636975
2 C5H5 => C10H8 + 2 H,-0.007195383056565035
C4H3 + C6H6 => C10H8 + H,-0.007195295463579118
C4H71-4 + C6H6 => C10H8 + H + 2 H2,-0.007195209850617809
C4H6 + C6H6 => C10H8 + 2 H + H2,-0.007195133600889316
C5H6 + C6H6 => C10H8 + CH3 + H,-0.007195067339707994
C4H4 + C6H5 => C10H8 + H,-0.007195003072420962
C10H8 + H => C4H4 + C6H5,-0.007194946635413414
C5H5 + CH3 <=> MCPTD,-0.007194918651053817
C5H5 + CH3 => FULVENE + H2,-0.0071948522143601345
MCPTD => FULVENE + H2,-0.007194809653241203
H + MCPTD => C5H6 + CH3,-0.007194763075906741
C3H4-A + C3H4-P <=> MCPTD,-0.00719472966306022
C2H2 + IC4H7 => H + MCPTD,-0.007194699660445988
C2H2 + C4H71-3 => H + MCPTD,-0.007194670590263276
C3H5-A + H (+M) <=> C3H6 (+M),-0.007795581028608874
C3H5-A + C3H6 <=> C2H4 + C4H71-4,-0.007506753305622823
C3H5-A + C3H6 => C5H6 + CH3 + H2,-0.007496030612836934
C3H5-A + C3H6 => H + H2 + MCPTD,-0.007467494673839258
C3H5-A + C3H6 <=> C2H3 + C4H8-1,-0.007440360144270251
C3H5-A + C4H8-1 => CH3 + H2 + MCPTD,-0.007417143915984331
C3H5-A + C4H8-2 => CH3 + H2 + MCPTD,-0.007396981228753344
C3H5-A + C4H6 <=> C2H5 + C5H6,-0.007378925766996303
C2H4 + PC4H9 <=> C3H6 + NC3H7,-0.007362561461156952
C3H3 + C3H5-A <=> C2H2 + C4H6,-0.007347668738709883
C3H5-A + C4H71-3 <=> C3H6 + C4H6,-0.007334102773687338
C3H5-A + IC4H7 <=> C3H4-A + IC4H8,-0.007321742795982512
C3H4-P <=> C3H4-A,-0.007310903201473415
C2H3 + C4H2 => C6H5,-0.0072999929568541766
C4H71-4 + C4H8-1 <=> C4H6 + PC4H9,-0.007290567300299508
C4H71-4 + C4H8-2 <=> C4H6 + SC4H9,-0.007282058595384849
NC4H10 => 0.5 C4H8-1 + 0.5 C4H8-2 + H2,-0.007274230662842497
IC4H10 <=> H2 + IC4H8,-0.007267213425471886
C4H8-2 + HCO => CO + SC4H9,-0.007260944359872406
C4H8-1 + HCO => CO + PC4H9,-0.007255063995609521
HCO + IC4H8 => CO + 0.7 IC4H9 + 0.3 TC4H9,-0.007249693817962631
IC4H8 + O2 => CH2O + CH3COCH3,-0.007244797331460288
IC4H9 + O2 <=> HO2 + IC4H8,-0.007240380122342296
O2 + TC4H9 <=> HO2 + IC4H8,-0.007236839294064204
O + PC4H9 => CH2O + NC3H7,-0.007232810409660075
O + SC4H9 => C2H5CHO + CH3,-0.0072294180111485504
IC4H9 + O => CH2O + IC3H7,-0.007226319722849765
O + TC4H9 => CH3 + CH3COCH3,-0.007223492095023526
C4H5 + H2 => C4H6 + H,-0.007221430519069202
C4H71-4 + H2 => C4H8-1 + H,-0.007218610067545394
H2 + IC4H7 => H + IC4H8,-0.00721646921949021
H2 + HCCO => CH2CO + H,-0.007377702738398798
C4H5 + CH4 => C4H6 + CH3,-0.007248349404709668
C4H71-4 + CH4 => C4H8-1 + CH3,-0.007246057252327842
CH4 + IC4H7 => CH3 + IC4H8,-0.007241056834925484
C6H5 + CH4 => C6H6 + CH3,-0.007236635263498243
CH3CO + CH4 => CH3 + CH3CHO,-0.00723271745278144
CH2CHO + CH4 => CH3 + CH3CHO,-0.007229214463074597
CH4 + HCCO => CH2CO + CH3,-0.007224676957108452
C2H2 + CH3 => C2H + CH4,-0.007229329194605337
C2H2 + C2H3 => C2H + C2H4,-0.0072140806071138205
C2H2 + C2H5 => C2H + C2H6,-0.007210252103467223
C2H2 + NC3H7 => C2H + C3H8,-0.007208764065958067
C2H2 + IC3H7 => C2H + C3H8,-0.007207591513784442
C2H2 + C3H5-S => C2H + C3H6,-0.00720647373001327
C2H2 + C3H5-T => C2H + C3H6,-0.007205420028940576
C2H2 + C3H5-A => C2H + C3H6,-0.007204438915155929
C2H2 + C4H5 => C2H + C4H6,-0.007203549285784895
C2H2 + C4H71-4 => C2H + C4H8-1,-0.007202734141647868
C2H2 + C4H71-3 => C2H + C4H8-2,-0.007201994854900251
C2H2 + IC4H7 => C2H + IC4H8,-0.007201319806698388
C2H2 + C4H3 => C2H + C4H4,-0.0072007046764206535
C2H2 + C6H5 => C2H + C6H6,-0.0072001418361748865
C2H2 + C5H5 => C2H + C5H6,-0.00719963306373589
C2H2 + O => C2H + OH,-0.008211619995322736
C2H2 + O2 => C2H + HO2,-0.0070402903112441115
C2H2 + HO2 => C2H + H2O2,-0.006992011298844829
C2H2 + CH3O => C2H + CH3OH,-0.0070087594351107285
C2H2 + CH2OH => C2H + CH3OH,-0.007027187618171248
C2H2 + HCO => C2H + CH2O,-0.007042951229084322
C2H2 + CH3CO => C2H + CH3CHO,-0.007056688846512343
C2H2 + CH2CHO => C2H + CH3CHO,-0.007068959528344864
C2H2 + HCCO => C2H + CH2CO,-0.007080143633285919
C2H3 + C2H6 => C2H4 + C2H5,-0.00709179531710541
C2H6 + C3H5-S => C2H5 + C3H6,-0.007099917751826323
C2H6 + C3H5-T => C2H5 + C3H6,-0.007108333976107104
C2H6 + C4H5 => C2H5 + C4H6,-0.007115934587687466
C2H6 + C4H71-4 => C2H5 + C4H8-1,-0.007122869921509463
C2H6 + C4H71-3 => C2H5 + C4H8-2,-0.007129187728683305
C2H6 + IC4H7 => C2H5 + IC4H8,-0.007134952780931989
C2H6 + C4H3 => C2H5 + C4H4,-0.007140206807959779
C2H6 + C6H5 => C2H5 + C6H6,-0.007144997104159697
C2H6 + C5H5 => C2H5 + C5H6,-0.00714936199305068
C2H6 + CH2OH => C2H5 + CH3OH,-0.00715333005884619
C2H6 + HCO => C2H5 + CH2O,-0.007156822182090438
C2H6 + CH3CO => C2H5 + CH3CHO,-0.0071602849707636425
C2H6 + CH2CHO => C2H5 + CH3CHO,-0.007163299787080819
C2H6 + C3H3 => C2H5 + C3H4-A,-0.0071660594035331295
C2H6 + HCCO => C2H5 + CH2CO,-0.007168700373707867
C2H4 + C2H5 => C2H3 + C2H6,-0.00717117698983668
C2H4 + C3H5-S => C2H3 + C3H6,-0.007173364520270494
C2H4 + C3H5-T => C2H3 + C3H6,-0.007175214454033121
C2H4 + C3H5-A => C2H3 + C3H6,-0.007176883454550433
C2H4 + C4H71-4 => C2H3 + C4H8-1,-0.007178431394640629
C2H4 + C4H71-3 => C2H3 + C4H8-2,-0.007179837497954285
C2H4 + IC4H7 => C2H3 + IC4H8,-0.0071811256868419444
C2H4 + C4H3 => C2H3 + C4H4,-0.007182294174374028
C2H4 + C6H5 => C2H3 + C6H6,-0.007183359844686447
C2H4 + O => C2H3 + OH,-0.009302782241974294
C2H4 + HO2 => C2H3 + H2O2,-0.006949066142208093
C2H4 + CH2OH => C2H3 + CH3OH,-0.0068606217846848856
C2H4 + CH3CO => C2H3 + CH3CHO,-0.006889088425021531
C2H4 + CH2CHO => C2H3 + CH3CHO,-0.006919532698193948
C2H4 + C3H3 => C2H3 + C3H4-A,-0.006945372240570774
C2H4 + HCCO => C2H3 + CH2CO,-0.006967895167978278
C3H5-S + C3H8 => C3H6 + NC3H7,-0.006988340782805343
C3H5-T + C3H8 => C3H6 + NC3H7,-0.007006631303548873
C3H8 + C4H5 => C4H6 + NC3H7,-0.007023250102213702
C3H8 + C4H71-4 => C4H8-1 + NC3H7,-0.007038386939271775
C3H8 + C4H71-3 => C4H8-2 + NC3H7,-0.007052184319680339
C3H8 + IC4H7 => IC4H8 + NC3H7,-0.007064756088960788
C3H8 + C4H3 => C4H4 + NC3H7,-0.007076218131831192
C3H8 + C6H5 => C6H6 + NC3H7,-0.007086666403673341
C3H8 + C5H5 => C5H6 + NC3H7,-0.007096194881455345
C3H8 + CH2OH => CH3OH + NC3H7,-0.0071048766614196625
C3H8 + HCO => CH2O + NC3H7,-0.00711278799449316
C3H8 + CH3CO => CH3CHO + NC3H7,-0.00712000616528682
C3H8 + CH2CHO => CH3CHO + NC3H7,-0.007126584849818402
C3H3 + C3H8 => C3H4-A + NC3H7,-0.007132579202955459
C3H8 + HCCO => CH2CO + NC3H7,-0.007138044286387215
C3H5-S + C3H8 => C3H6 + IC3H7,-0.0071430314775167226
C3H5-T + C3H8 => C3H6 + IC3H7,-0.007147574761442524
C3H8 + C4H5 => C4H6 + IC3H7,-0.007151713304433642
C3H8 + C4H71-4 => C4H8-1 + IC3H7,-0.0071554866819146775
C3H8 + C4H71-3 => C4H8-2 + IC3H7,-0.007158924879290459
C3H8 + IC4H7 => IC3H7 + IC4H8,-0.007162056601142058
C3H8 + C4H3 => C4H4 + IC3H7,-0.0071649122750735116
C3H8 + C6H5 => C6H6 + IC3H7,-0.007167517094554271
C3H8 + C5H5 => C5H6 + IC3H7,-0.007169891023142969
C3H8 + CH2OH => CH3OH + IC3H7,-0.00717205341224633
C3H8 + HCO => CH2O + IC3H7,-0.0071740302970426835
C3H8 + CH3CO => CH3CHO + IC3H7,-0.007175827689606392
C3H8 + CH2CHO => CH3CHO + IC3H7,-0.007177466163997787
C3H3 + C3H8 => C3H4-A + IC3H7,-0.007178960103684716
C3H8 + HCCO => CH2CO + IC3H7,-0.007180324475349209
C2H3 + C3H6 => C2H4 + C3H5-A,-0.007181630690421144
C3H5-S + C3H6 => C3H5-A + C3H6,-0.007182749449824158
C3H5-T + C3H6 => C3H5-A + C3H6,-0.0071837794726409
C3H6 + C4H71-4 => C3H5-A + C4H8-1,-0.007184714752592408
C3H6 + C4H71-3 => C3H5-A + C4H8-2,-0.007185567712610201
C3H6 + C4H3 => C3H5-A + C4H4,-0.007186344940615782
C3H6 + C6H5 => C3H5-A + C6H6,-0.0071870512730610936
C3H6 + C5H5 => C3H5-A + C5H6,-0.00718769810895732
C3H6 + CH2OH => C3H5-A + CH3OH,-0.0071882879989308745
C3H6 + HCO => C3H5-A + CH2O,-0.007188831348464104
C3H6 + CH3CO => C3H5-A + CH3CHO,-0.0071893238232818004
C3H6 + CH2CHO => C3H5-A + CH3CHO,-0.007189773605749027
C3H6 + HCCO => C3H5-A + CH2CO,-0.007190194628647594
C2H3 + C3H6 => C2H4 + C3H5-S,-0.007190559979217721
C2H5 + C3H6 => C2H6 + C3H5-S,-0.007190893766461278
C3H6 + NC3H7 => C3H5-S + C3H8,-0.007191201672664629
C3H6 + IC3H7 => C3H5-S + C3H8,-0.0071914789943951065
C3H5-T + C3H6 => C3H5-S + C3H6,-0.007191735729177845
C3H5-A + C3H6 => C3H5-S + C3H6,-0.007191969842982923
C3H6 + C4H5 => C3H5-S + C4H6,-0.007192179537132789
C3H6 + C4H71-4 => C3H5-S + C4H8-1,-0.007192368990389342
C3H6 + C4H71-3 => C3H5-S + C4H8-2,-0.007192545222834476
C3H6 + C4H3 => C3H5-S + C4H4,-0.007192705850336882
C3H6 + C6H5 => C3H5-S + C6H6,-0.007192852059245391
C3H6 + C5H5 => C3H5-S + C5H6,-0.0071929860985110415
C3H6 + CH3O => C3H5-S + CH3OH,-0.007193107326631634
C3H6 + CH2OH => C3H5-S + CH3OH,-0.0071932161014488585
C3H6 + CH3CO => C3H5-S + CH3CHO,-0.007193319160641407
C3H6 + CH2CHO => C3H5-S + CH3CHO,-0.007193408354966432
C3H3 + C3H6 => C3H4-A + C3H5-S,-0.007193493787307566
C3H6 + HCCO => C3H5-S + CH2CO,-0.007193566210988387
C2H3 + C3H6 => C2H4 + C3H5-T,-0.00719363405582792
C2H5 + C3H6 => C2H6 + C3H5-T,-0.007193698765785653
C3H6 + NC3H7 => C3H5-T + C3H8,-0.0071937582407444
C3H6 + IC3H7 => C3H5-T + C3H8,-0.0071938089521080975
C3H5-S + C3H6 => C3H5-T + C3H6,-0.007193862717119702
C3H5-A + C3H6 => C3H5-T + C3H6,-0.007193902859217021
C3H6 + C4H5 => C3H5-T + C4H6,-0.007193941593541753
C3H6 + C4H71-4 => C3H5-T + C4H8-1,-0.007193980463144986
C3H6 + C4H71-3 => C3H5-T + C4H8-2,-0.007194014456435677
C3H6 + C4H3 => C3H5-T + C4H4,-0.007194045765668126
C3H6 + C6H5 => C3H5-T + C6H6,-0.007194074331866719
C3H6 + C5H5 => C3H5-T + C5H6,-0.0071940990889520105
C3H6 + CH3O => C3H5-T + CH3OH,-0.007194120399126977
C3H6 + CH2OH => C3H5-T + CH3OH,-0.007194143440929609
C3H6 + CH3CO => C3H5-T + CH3CHO,-0.007194161894932632
C3H6 + CH2CHO => C3H5-T + CH3CHO,-0.007194176238638111
C3H3 + C3H6 => C3H4-A + C3H5-T,-0.007194195140969722
C3H6 + HCCO => C3H5-T + CH2CO,-0.007194208883701545
C2H3 + C3H4-A => C2H4 + C3H3,-0.007194219888271583
